"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"3578","100","0.25","12","AASE","0.06","6.07404624877958","5.95826120677801","3.41749413154226"
"3579","100","0.25","12","OMNI","0.05","5.97964258852807","6.04185129380863","3.38012163927061"
"3580","100","0.25","12","ALS","0.07","5.84202263980832","6.08547791431421","3.2933392203966"
"3581","100","0.25","12","JE","0.09","5.9122037981573","6.16237624362247","3.46650459558962"
"3582","100","0.25","12","RASE","0.22","5.66685194644254","6.6778356003061","3.46243870888216"
"3583","100","0.25","12","MASE","0.2","4.00451186536539","5.73379822094031","1.7906665572792"
"3584","100","0.25","12","ASE1","0.32","3.63083893059112","3.22533272328894","2.92463643084189"
"3585","100","0.25","13","AASE","0.08","4.18052197080444","6.58245232038399","6.95732865755217"
"3586","100","0.25","13","OMNI","0.08","4.11058028817967","6.61475659779891","6.66179508044768"
"3587","100","0.25","13","ALS","0.08","4.02904490262985","6.45492411374567","6.33938095385412"
"3588","100","0.25","13","JE","0.08","3.8477210610804","7.26113952301756","6.5440095483928"
"3589","100","0.25","13","RASE","0.14","3.85552165256312","6.35627116090489","6.92846573718266"
"3590","100","0.25","13","MASE","0.16","3.23434288316546","5.03052657829659","5.61240804975278"
"3591","100","0.25","13","ASE1","0.43","3.45537279438736","2.6790096963944","3.59547885784751"
"3592","100","0.25","14","AASE","0.09","3.79664999651617","6.3295870052439","7.38620392177341"
"3593","100","0.25","14","OMNI","0.07","3.6940605760757","6.42966414906336","7.40168614365345"
"3594","100","0.25","14","ALS","0.07","3.5915681548244","6.18721647707114","7.22427693115433"
"3595","100","0.25","14","JE","0.32","2.63891761458808","7.45651330931224","5.73853242141199"
"3596","100","0.25","14","RASE","0.18","3.28342277226249","7.01470361943791","6.40066369100033"
"3597","100","0.25","14","MASE","0.14","3.31783260930816","3.9451809890903","6.75819255424274"
"3598","100","0.25","14","ASE1","0.28","4.45216408266007","3.14690261047232","4.20855687326002"
"3599","100","0.25","15","AASE","0.07","8.47112727168241","3.45028209682134","6.54281718639934"
"3600","100","0.25","15","OMNI","0.09","6.58688294052906","3.33848393149076","8.60554848434171"
"3601","100","0.25","15","ALS","0.06","6.57261373284688","3.80232208577035","8.86116798961109"
"3602","100","0.25","15","JE","0.31","8.4723384067404","2.91822480870501","6.43479306321926"
"3603","100","0.25","15","RASE","0.08","6.76800021758172","3.62489252172561","8.3579708075215"
"3604","100","0.25","15","MASE","0.33","5.82200891776436","2.21546592580383","5.99190252732497"
"3605","100","0.25","15","ASE1","0.44","3.30706048467963","2.9794464198355","3.55196350193921"
"3606","100","0.25","16","AASE","0.05","3.68008236798979","7.50381755964774","6.79519690111239"
"3607","100","0.25","16","OMNI","0.05","3.65337488124769","7.23905535403895","6.49738884890854"
"3608","100","0.25","16","ALS","0.04","3.60944331539165","6.74093825386653","6.3724592069529"
"3609","100","0.25","16","JE","0.05","3.70315353538078","7.46741166484105","6.87122172118249"
"3610","100","0.25","16","RASE","0.09","3.14270232911389","6.61669130689636","7.25989280527703"
"3611","100","0.25","16","MASE","0.25","1.92623483173902","5.2567152444737","6.1702256323165"
"3612","100","0.25","16","ASE1","0.3","3.27859434837179","2.853534351983","6.43209088363303"
"3613","100","0.25","17","AASE","0.08","6.38000138155087","6.56764212960409","3.03349626032277"
"3614","100","0.25","17","OMNI","0.09","6.22859792454783","6.28144236881433","3.43247671548322"
"3615","100","0.25","17","ALS","0.11","6.16485422186451","6.40555466068212","3.28222728487455"
"3616","100","0.25","17","JE","0.08","6.40882404730707","6.61508340229132","3.05430093896823"
"3617","100","0.25","17","RASE","0.11","6.22834149850668","7.09969214044391","3.01664832876115"
"3618","100","0.25","17","MASE","0.12","5.49881400250675","5.48518064021082","2.77172357256557"
"3619","100","0.25","17","ASE1","0.52","3.41373462822971","3.16266870474313","3.22817675761916"
"3620","100","0.25","18","AASE","0.16","6.54754058973884","3.01922943071853","5.71038553716318"
"3621","100","0.25","18","OMNI","0.17","6.5450159952578","3.12927605490546","5.75305180605087"
"3622","100","0.25","18","ALS","0.1","2.56866693270382","5.89007514985882","6.6189965006166"
"3623","100","0.25","18","JE","0.3","1.73200349851413","7.36203032518929","5.6192075797538"
"3624","100","0.25","18","RASE","0.16","3.25480991235172","5.74682243807886","6.97285301548015"
"3625","100","0.25","18","MASE","0.27","2.93671917413346","5.91212850614251","5.95639075647043"
"3626","100","0.25","18","ASE1","0.34","2.63904765411404","2.53902808925838","3.19868132212218"
"3627","100","0.25","19","AASE","0.08","6.70167325586424","3.46106783774796","5.96666337933746"
"3628","100","0.25","19","OMNI","0.07","6.57150328852299","3.23716123303464","6.0648178589354"
"3629","100","0.25","19","ALS","0.06","6.67543619946373","3.26884303594739","6.23422132429156"
"3630","100","0.25","19","JE","0.28","5.7505604711357","6.8040792645398","2.5624362904756"
"3631","100","0.25","19","RASE","0.34","2.66826581499694","4.13031587078692","3.71273389774478"
"3632","100","0.25","19","MASE","0.29","5.17114276480537","1.82189227866138","4.94112840768611"
"3633","100","0.25","19","ASE1","0.37","2.69539877632886","2.72662402227174","3.83712328515522"
"3634","100","0.25","20","AASE","0.02","6.71539440570673","3.94202673141737","7.41585942793206"
"3635","100","0.25","20","OMNI","0.02","6.62762744448702","4.11653278660341","7.36404080855278"
"3636","100","0.25","20","ALS","0.01","6.52505265153762","4.16034912434068","7.36637449369951"
"3637","100","0.25","20","JE","0.02","6.82683891632001","4.05345216911199","7.43934876656105"
"3638","100","0.25","20","RASE","0.03","6.54780628781952","3.57320867444834","6.40566276230494"
"3639","100","0.25","20","MASE","0.36","3.8386748982787","3.63052169436702","6.75062553591293"
"3640","100","0.25","20","ASE1","0.25","3.21913603195266","3.74849208837846","2.35141385382682"
"3641","100","0.25","21","AASE","0.17","7.55977045658104","2.59065200922885","8.55745912382803"
"3642","100","0.25","21","OMNI","0.06","7.39890020784895","3.44731033844957","8.64408990991433"
"3643","100","0.25","21","ALS","0.06","7.38237470471198","3.52601986082998","8.56853655781635"
"3644","100","0.25","21","JE","0.45","7.00246030641043","9.37293436902541","2.19938391472649"
"3645","100","0.25","21","RASE","0.23","7.61366223600134","3.53943961663212","8.69325858547982"
"3646","100","0.25","21","MASE","0.27","2.95261770953389","6.45142769461322","8.48530362361959"
"3647","100","0.25","21","ASE1","0.3","2.66868558615516","4.08960827243802","3.32575877119944"
"3648","100","0.25","22","AASE","0.19","8.03273457797402","1.97775298383109","8.96705158310721"
"3649","100","0.25","22","OMNI","0.09","8.65342839477395","3.5330986622143","7.22209525685553"
"3650","100","0.25","22","ALS","0.07","7.23593540962901","3.64876692716343","8.3688564068459"
"3651","100","0.25","22","JE","0.19","7.81836414844354","2.00953123466487","8.68452607991967"
"3652","100","0.25","22","RASE","0.1","9.06907694283568","3.18091856638258","7.29684453746395"
"3653","100","0.25","22","MASE","0.12","5.70724023370295","3.3869977342695","7.13711140401568"
"3654","100","0.25","22","ASE1","0.45","4.31712069645775","2.66933550015201","3.6664964923129"
"3655","100","0.25","23","AASE","0.13","6.5852779645753","6.86132422671046","2.76457486091248"
"3656","100","0.25","23","OMNI","0.18","6.65575050292407","6.6217648671389","3.17512734838998"
"3657","100","0.25","23","ALS","0.09","6.29186071626034","7.60541311614064","3.02924456831639"
"3658","100","0.25","23","JE","0.37","7.13151945509641","7.02423735767364","2.98597232616968"
"3659","100","0.25","23","RASE","0.29","6.69091705669003","7.3940426563082","3.41852556122377"
"3660","100","0.25","23","MASE","0.37","4.83719017202539","6.25259276194407","3.47302627424494"
"3661","100","0.25","23","ASE1","0.39","3.63406965893963","4.51172364297875","3.22255673287425"
"3662","100","0.25","24","AASE","0.1","6.3924118650973","7.57487766008146","2.82534433064809"
"3663","100","0.25","24","OMNI","0.11","7.56446054334255","6.22571745008858","2.9148033935213"
"3664","100","0.25","24","ALS","0.18","6.46074736315938","8.42115564346938","3.82080653691987"
"3665","100","0.25","24","JE","0.29","5.91571246941461","7.25435031906346","0.487339790573066"
"3666","100","0.25","24","RASE","0.14","6.24071376478566","7.61253316246171","3.43986856626057"
"3667","100","0.25","24","MASE","0.22","6.07905413309941","7.69330659909675","3.12910792869996"
"3668","100","0.25","24","ASE1","0.35","3.50140889046594","4.44675528071513","3.16888311229"
"3669","100","0.25","25","AASE","0.1","6.33845133814876","5.75904058917826","3.13250971051172"
"3670","100","0.25","25","OMNI","0.12","6.87933065325747","5.62214474833122","3.19084929694063"
"3671","100","0.25","25","ALS","0.16","6.12997660872025","6.67656092004487","2.94453800495867"
"3672","100","0.25","25","JE","0.04","6.97734482986252","6.93507048831344","3.72536322638683"
"3673","100","0.25","25","RASE","0.28","5.84163243929456","6.57099686269641","3.10297373947662"
"3674","100","0.25","25","MASE","0.33","5.36339870429301","5.31091665598458","3.20608968501243"
"3675","100","0.25","25","ASE1","0.38","4.08075221124549","3.74039425450387","3.36704611330391"
"3676","100","0.25","26","AASE","0.06","7.14268876815416","3.79430867575083","8.47862792713203"
"3677","100","0.25","26","OMNI","0.08","7.29655015245032","3.57392853439634","9.16134245012769"
"3678","100","0.25","26","ALS","0.1","7.33655984804627","3.5506257571955","10.0212023884142"
"3679","100","0.25","26","JE","0.04","7.55798771771785","3.94013903087812","8.09325330301439"
"3680","100","0.25","26","RASE","0.14","7.14980952369559","2.62690722108412","8.22924920947212"
"3681","100","0.25","26","MASE","0.28","6.21047717181427","3.38849956391042","4.72039705860518"
"3682","100","0.25","26","ASE1","0.44","2.95155538342793","3.04050807956849","4.94326967750743"
"3683","100","0.25","27","AASE","0.06","3.62533712004991","7.68028521125368","7.10705716320919"
"3684","100","0.25","27","OMNI","0.07","3.9892382260858","7.38245346141005","7.23644092921958"
"3685","100","0.25","27","ALS","0.06","4.08737150982139","7.12503171007707","7.05712851112393"
"3686","100","0.25","27","JE","0.08","3.55172124767359","7.89064360706135","7.20914770503206"
"3687","100","0.25","27","RASE","0.12","2.76485566151128","6.9761675868969","6.49829450277659"
"3688","100","0.25","27","MASE","0.44","3.45615983457032","7.78260303168533","0.858370649348071"
"3689","100","0.25","27","ASE1","0.31","3.54164208851757","3.72705834427098","4.26733922381637"
"3690","100","0.25","28","AASE","0.14","2.55781977024887","6.56014577526984","6.95660861825039"
"3691","100","0.25","28","OMNI","0.14","2.46670735130395","6.76860158905878","7.30980878304379"
"3692","100","0.25","28","ALS","0.06","3.69779047452624","6.22750208226631","7.78234572778671"
"3693","100","0.25","28","JE","0.18","1.84748717952522","6.90810751334589","6.67998796908987"
"3694","100","0.25","28","RASE","0.33","0.733655823841329","7.13477702383848","6.68767001679786"
"3695","100","0.25","28","MASE","0.3","1.13409180094038","6.0023273958828","5.61603068886483"
"3696","100","0.25","28","ASE1","0.27","3.33021538403443","6.52359689700103","3.38461455895437"
"3697","100","0.25","29","AASE","0.12","8.73492464175949","3.80374336536516","7.02876689410025"
"3698","100","0.25","29","OMNI","0.16","9.73378027035569","3.50188746579673","7.07587168687741"
"3699","100","0.25","29","ALS","0.17","9.79070939247733","3.3897602980237","7.15237882379689"
"3700","100","0.25","29","JE","0.17","10.3900237128817","3.4599900596243","6.9943247192278"
"3701","100","0.25","29","RASE","0.12","8.60151077782601","3.66028291999008","6.47544416667256"
"3702","100","0.25","29","MASE","0.2","5.93834053016567","3.29249808114005","5.08477563111113"
"3703","100","0.25","29","ASE1","0.45","2.53371157904086","3.41041334935561","3.95549168348446"
"3704","100","0.25","30","AASE","0.13","6.61374550125506","3.27700458277339","5.65503316853411"
"3705","100","0.25","30","OMNI","0.11","6.38963351482732","3.5032796119324","5.40056443045388"
"3706","100","0.25","30","ALS","0.1","6.17485525986993","3.62015032097779","5.22874502478302"
"3707","100","0.25","30","JE","0.31","6.25791381766565","2.34818835054792","5.85866725515505"
"3708","100","0.25","30","RASE","0.24","5.89103498220696","2.73905538894228","5.90573985776606"
"3709","100","0.25","30","MASE","0.18","6.1417419311747","2.49443687343361","4.82788703370262"
"3710","100","0.25","30","ASE1","0.26","3.69853473056228","2.72805215819271","3.75650753761613"
"3711","100","0.25","31","AASE","0.17","5.09323365036032","3.32481465025915","6.67444688576868"
"3712","100","0.25","31","OMNI","0.03","5.46836717975023","3.42309463946694","6.8543385093128"
"3713","100","0.25","31","ALS","0.06","5.28191691712943","3.20517951407085","6.57464822932697"
"3714","100","0.25","31","JE","0.14","5.04037462787656","3.32900434769861","6.71732621441075"
"3715","100","0.25","31","RASE","0.23","5.34272195580955","2.58570261168709","5.77942735847033"
"3716","100","0.25","31","MASE","0.23","5.45088151177618","2.96040728796008","6.47421060357653"
"3717","100","0.25","31","ASE1","0.38","3.80845990921081","2.28263762108021","2.36737153027171"
"3718","100","0.25","32","AASE","0.09","3.85656213454597","6.00154526122451","7.206520539747"
"3719","100","0.25","32","OMNI","0.08","4.07034147510098","6.08172703873724","7.09357140875938"
"3720","100","0.25","32","ALS","0.09","4.33399571509758","6.15312640787655","7.05452381406274"
"3721","100","0.25","32","JE","0.08","4.0478676282336","6.24960942874108","7.08698711581006"
"3722","100","0.25","32","RASE","0.24","2.45212645085045","6.50106639912953","6.14392248406546"
"3723","100","0.25","32","MASE","0.16","2.74793693244683","5.64219583919296","5.945529710286"
"3724","100","0.25","32","ASE1","0.34","3.79344702098798","4.81277691075293","4.40007449641731"
"3725","100","0.25","33","AASE","0.02","8.88423754406351","3.13795334957971","7.11703740337689"
"3726","100","0.25","33","OMNI","0.14","8.95973839699722","3.3857901908929","7.40136040752377"
"3727","100","0.25","33","ALS","0.08","8.56548336832061","3.61353989332866","7.12611018536958"
"3728","100","0.25","33","JE","0.26","7.48722060115845","3.2249937856795","8.50782286346795"
"3729","100","0.25","33","RASE","0.22","10.49045707495","2.84279321736186","7.65223192368588"
"3730","100","0.25","33","MASE","0.29","5.96983556186571","2.25460925326237","6.06693762963577"
"3731","100","0.25","33","ASE1","0.33","2.36857818573093","2.70479558455752","3.60769146028831"
"3732","100","0.25","34","AASE","0.13","2.99337448480617","6.31448935931913","5.99298842100836"
"3733","100","0.25","34","OMNI","0.1","3.66635651044018","5.94082078435136","6.21827710890232"
"3734","100","0.25","34","ALS","0.1","3.71205266300765","6.22332554118185","5.81262543821479"
"3735","100","0.25","34","JE","0.08","3.50044712159575","5.75693756947183","6.24790859340697"
"3736","100","0.25","34","RASE","0.19","2.68436422679913","6.68927588197795","5.44886911507371"
